symbol,tier,sector,reported_date,report_time,earnings_source,reported_eps,estimated_eps,surprise_percentage,day0_date,day0_close,pre_earnings_momentum_pct,drift_5d_pct,drift_10d_pct,spy_drift_5d_pct,spy_drift_10d_pct,abnormal_drift_5d_pct,abnormal_drift_10d_pct,drift_20d_pct,spy_drift_20d_pct,abnormal_drift_20d_pct,volume_spike_ratio,volatility_change_ratio
MCRI,small,Consumer,2016-04-20,post-market,yfinance,0.31,0.27,18.09,2016-04-21,17.74779510498047,-1.0,-4.17,-3.22,-0.73,-1.91,-3.44,-1.31,-2.71,-2.28,-0.43,1.24,0.82
MCRI,small,Consumer,2016-07-20,post-market,yfinance,0.35,0.35,-1.4,2016-07-21,20.699813842773438,0.43,0.82,-0.56,0.23,0.06,0.59,-0.62,4.27,1.2,3.07,1.41,0.43
MCRI,small,Consumer,2016-10-25,post-market,yfinance,0.44,0.4,11.22,2016-10-26,21.457887649536133,0.29,-4.74,-2.08,-1.87,1.24,-2.87,-3.32,7.65,3.26,4.39,9.74,1.01
MCRI,small,Consumer,2017-02-22,post-market,yfinance,0.36,0.32,13.59,2017-02-23,22.81349754333496,6.45,12.16,8.6,0.77,0.18,11.39,8.42,13.57,-1.02,14.59,2.03,3.45
MCRI,small,Consumer,2017-04-25,post-market,yfinance,0.27,0.28,-4.91,2017-04-26,26.594934463500977,1.26,0.17,0.74,0.03,0.62,0.14,0.12,2.35,0.93,1.42,1.41,0.6
MCRI,small,Consumer,2017-07-25,post-market,yfinance,0.4,0.37,6.37,2017-07-26,30.385295867919922,13.15,-3.05,2.47,0.0,-0.07,-3.05,2.54,-0.03,-1.16,1.13,3.3,1.18
MCRI,small,Consumer,2017-10-24,post-market,yfinance,0.49,0.47,4.26,2017-10-25,38.295997619628906,3.37,5.54,7.57,0.86,1.5,4.68,6.07,7.03,1.75,5.28,3.94,1.05
MCRI,small,Consumer,2018-02-20,post-market,yfinance,0.31,0.41,-23.61,2018-02-21,37.734127044677734,-1.95,-0.19,3.26,0.59,1.01,-0.78,2.25,2.15,0.14,2.01,2.7,0.43
MCRI,small,Consumer,2018-04-26,post-market,yfinance,0.36,0.38,-4.0,2018-04-27,38.064109802246094,-1.07,3.51,1.99,-0.2,2.36,3.71,-0.37,5.55,2.1,3.45,0.75,0.93
MCRI,small,Consumer,2018-07-24,post-market,yfinance,0.5,0.51,-1.96,2018-07-25,42.38066101074219,-2.24,0.61,-0.4,-1.11,0.51,1.72,-0.91,-0.17,0.76,-0.93,3.41,0.79
MCRI,small,Consumer,2018-10-24,post-market,yfinance,0.58,0.58,-0.57,2018-10-25,37.89466857910156,-6.9,-6.28,-5.04,1.27,3.86,-7.55,-8.9,-9.58,-2.53,-7.05,1.41,1.5
MCRI,small,Consumer,2019-02-20,post-market,yfinance,0.39,0.42,-7.14,2019-02-21,39.758628845214844,4.18,-1.64,-2.53,0.45,-0.87,-2.09,-1.66,-0.43,2.63,-3.06,1.33,0.88
MCRI,small,Consumer,2019-04-24,post-market,yfinance,0.38,0.37,2.7,2019-04-25,38.34950637817383,-7.19,-1.02,-2.05,-0.3,-1.85,-0.72,-0.2,1.53,-3.39,4.92,1.39,1.15
MCRI,small,Consumer,2019-07-24,post-market,yfinance,0.5,0.44,12.78,2019-07-25,41.81879425048828,6.06,-2.56,-2.88,-1.72,-2.13,-0.84,-0.75,-3.45,-2.55,-0.9,1.18,1.66
MCRI,small,Consumer,2019-10-30,post-market,yfinance,0.51,0.6,-15.28,2019-10-31,38.518959045410156,1.91,2.22,0.46,1.6,2.05,0.62,-1.59,5.58,3.62,1.96,3.48,0.93
MCRI,small,Consumer,2020-03-11,post-market,yfinance,0.39,0.4,-2.6,2020-03-12,19.00530242919922,-45.54,-27.4,31.58,-3.06,5.28,-24.34,26.3,35.19,12.13,23.06,2.78,3.07
MCRI,small,Consumer,2020-04-22,post-market,yfinance,0.17,0.28,-37.0,2020-04-23,23.205909729003906,3.62,28.13,20.45,4.08,3.08,24.05,17.37,40.66,5.66,35.0,1.82,0.75
MCRI,small,Consumer,2020-07-22,post-market,yfinance,-0.19,-0.5,62.65,2020-07-23,31.134443283081055,-0.68,6.62,14.01,0.31,3.52,6.31,10.49,25.72,4.74,20.98,1.46,0.6
MCRI,small,Consumer,2020-10-29,post-market,yfinance,0.67,0.19,254.5,2020-10-30,38.69732666015625,-4.43,12.79,10.03,7.23,9.66,5.56,0.37,27.26,10.88,16.38,2.14,1.77
MCRI,small,Consumer,2021-02-24,post-market,yfinance,0.84,0.56,50.74,2021-02-25,58.41610336303711,19.63,-8.02,6.49,-1.47,2.93,-6.55,3.56,-3.19,1.93,-5.12,2.87,1.15
MCRI,small,Consumer,2021-04-28,post-market,yfinance,0.42,0.57,-26.32,2021-04-29,66.96001434326172,12.87,-4.13,-4.45,-0.24,-2.33,-3.89,-2.12,-4.13,-0.18,-3.95,2.19,1.94
MCRI,small,Consumer,2021-07-28,post-market,yfinance,0.97,0.77,26.0,2021-07-29,58.665828704833984,8.21,-0.64,0.74,0.25,1.01,-0.89,-0.27,0.29,1.27,-0.98,2.05,0.82
MCRI,small,Consumer,2021-10-25,post-market,yfinance,1.1,1.07,3.15,2021-10-26,65.76493835449219,9.08,-3.96,-3.65,1.3,2.5,-5.26,-6.15,-3.23,2.68,-5.91,2.94,1.36
MCRI,small,Consumer,2022-02-09,post-market,yfinance,1.11,0.94,17.57,2022-02-10,68.82398223876953,24.35,-2.57,2.13,-2.73,-2.58,0.16,4.71,5.48,-6.51,11.99,3.34,0.76
MCRI,small,Consumer,2022-04-20,post-market,yfinance,0.98,0.91,8.69,2022-04-21,66.89759063720703,-12.61,-4.95,-7.52,-2.34,-5.54,-2.61,-1.98,-13.29,-11.09,-2.2,10.42,1.97
MCRI,small,Consumer,2022-07-20,post-market,yfinance,1.08,1.05,2.95,2022-07-21,54.92005920410156,11.05,3.96,5.68,1.83,3.86,2.13,1.82,10.43,7.3,3.13,1.28,0.52
MCRI,small,Consumer,2022-10-19,post-market,yfinance,1.52,1.26,20.54,2022-10-20,63.47289276123047,17.93,9.5,10.86,3.99,1.53,5.51,9.33,15.23,7.89,7.34,4.09,0.7
MCRI,small,Consumer,2023-02-14,post-market,yfinance,1.17,1.25,-6.37,2023-02-15,70.8663101196289,0.61,-2.63,-0.72,-3.22,-3.91,0.59,3.19,-2.28,-4.32,2.04,2.47,0.56
MCRI,small,Consumer,2023-04-19,post-market,yfinance,0.92,0.97,-5.22,2023-04-20,69.50942993164062,-4.07,-5.23,-7.13,0.13,-1.64,-5.36,-5.49,-7.7,1.78,-9.48,2.19,1.13
MCRI,small,Consumer,2023-07-19,post-market,yfinance,1.12,1.14,-1.43,2023-07-20,66.9223403930664,-1.28,0.19,-2.04,0.07,-0.74,0.12,-1.3,-5.4,-3.51,-1.89,2.4,0.62
MCRI,small,Consumer,2023-10-18,post-market,yfinance,1.35,1.43,-5.36,2023-10-19,55.73454666137695,-6.69,2.0,5.14,-3.25,1.02,5.25,4.12,10.05,5.58,4.47,2.53,0.98
MCRI,small,Consumer,2024-02-14,post-market,yfinance,1.03,1.06,-1.94,2024-02-15,66.6324234008789,-2.54,0.13,-0.12,1.16,2.16,-1.03,-2.28,3.17,1.56,1.61,1.89,1.38
MCRI,small,Consumer,2024-04-17,post-market,yfinance,0.95,0.96,-0.73,2024-04-18,64.53653717041016,-7.88,3.02,2.42,0.79,1.1,2.23,1.32,0.75,5.84,-5.09,2.58,0.97
MCRI,small,Consumer,2024-07-24,post-market,yfinance,1.2,1.12,7.41,2024-07-25,74.5518569946289,10.35,-2.33,-3.76,0.85,-1.44,-3.18,-2.32,-4.38,3.31,-7.69,2.94,1.71
MCRI,small,Consumer,2024-10-23,post-market,yfinance,1.48,1.35,9.78,2024-10-24,76.71806335449219,1.42,0.1,5.01,-1.83,2.83,1.93,2.18,6.62,2.49,4.13,1.58,0.94
MCRI,small,Consumer,2025-02-11,post-market,yfinance,1.36,1.12,21.8,2025-02-12,90.87400817871094,7.09,0.02,-2.25,1.16,-3.03,-1.14,0.78,-9.28,-8.61,-0.67,2.83,1.48
MCRI,small,Consumer,2025-04-22,post-market,yfinance,1.07,1.0,7.44,2025-04-23,76.64835357666016,3.54,0.48,2.03,3.57,4.81,-3.09,-2.78,4.09,8.86,-4.77,1.15,0.35
MCRI,small,Consumer,2025-07-16,post-market,yfinance,1.48,1.18,25.16,2025-07-17,103.62169647216797,17.36,0.56,-1.78,1.02,0.64,-0.46,-2.42,-2.97,2.69,-5.66,5.66,0.96
MCRI,small,Consumer,2025-10-21,post-market,yfinance,1.71,1.56,9.77,2025-10-22,92.3993148803711,-2.12,-4.46,-2.08,2.93,1.46,-7.39,-3.54,1.58,-0.77,2.35,1.49,1.21
MCRI,small,Consumer,2026-02-04,post-market,yfinance,1.55,1.42,9.14,2026-02-05,94.9544448852539,5.86,-1.68,-0.1,0.54,1.74,-2.22,-1.84,3.52,-0.77,4.29,1.87,1.74
MCRI,small,Consumer,2026-04-21,post-market,yfinance,1.58,1.16,36.52,2026-04-22,113.95501708984375,16.62,4.46,2.97,0.05,3.18,4.41,-0.21,1.68,4.22,-2.54,4.73,1.11
META,large,Tech,2012-07-26,post-market,alpha_vantage,0.12,0.11,9.0909,2012-07-27,23.71,-17.56,-11.05,-8.01,0.48,1.56,-11.53,-9.57,-18.14,2.04,-20.18,7.06,1.41
META,large,Tech,2012-10-23,post-market,alpha_vantage,-0.02,0.06,-133.3333,2012-10-24,23.23,16.85,-8.82,-17.31,0.38,-2.03,-9.2,-15.28,11.67,0.02,11.65,6.05,0.68
META,large,Tech,2013-01-30,post-market,alpha_vantage,0.03,-0.01,400.0,2013-01-31,30.98,-0.32,-7.52,-8.01,0.84,1.73,-8.36,-9.74,-10.33,1.61,-11.94,2.57,1.01
META,large,Tech,2013-05-01,post-market,alpha_vantage,0.12,0.13,-7.6923,2013-05-02,28.97,10.83,-6.66,-9.8,1.96,3.5,-8.62,-13.3,-15.95,2.32,-18.27,2.99,0.68
META,large,Tech,2013-07-24,post-market,alpha_vantage,0.13,0.09,44.4444,2013-07-25,34.36,31.25,9.11,12.17,1.02,0.52,8.09,11.65,12.19,-1.7,13.89,11.35,2.22
META,large,Tech,2013-10-30,post-market,alpha_vantage,0.25,0.19,31.5789,2013-10-31,50.21,-4.27,-5.28,-2.43,-0.49,1.98,-4.79,-4.41,-6.37,2.96,-9.33,3.07,1.0
META,large,Tech,2014-01-29,post-market,alpha_vantage,0.2,0.2,0.0,2014-01-30,61.08,7.86,1.77,10.23,-0.98,2.11,2.75,8.12,12.08,3.94,8.14,2.72,0.88
META,large,Tech,2014-04-23,post-market,alpha_vantage,0.34,0.24,41.6667,2014-04-24,60.87,1.93,0.46,-6.75,0.27,-0.08,0.19,-6.67,-0.57,0.94,-1.51,1.61,0.87
META,large,Tech,2014-07-23,post-market,alpha_vantage,0.3,0.24,25.0,2014-07-24,74.98,12.9,-3.11,-2.41,-2.8,-3.84,-0.31,1.43,-0.55,0.43,-0.98,2.89,0.67
META,large,Tech,2014-10-28,post-market,alpha_vantage,0.42,0.4,5.0,2014-10-29,75.86,-3.2,-1.36,-1.5,2.14,2.95,-3.5,-4.45,2.32,4.81,-2.49,2.5,0.74
META,large,Tech,2015-01-28,post-market,alpha_vantage,0.54,0.49,10.2041,2015-01-29,78.0,0.45,-3.06,-2.27,2.04,3.43,-5.1,-5.7,1.24,4.29,-3.05,2.57,0.93
META,large,Tech,2015-04-22,post-market,alpha_vantage,0.18,0.16,12.5,2015-04-23,82.41,0.12,-4.42,-4.83,-1.28,-1.08,-3.14,-3.75,-2.34,1.11,-3.45,3.16,0.83
META,large,Tech,2015-07-29,post-market,alpha_vantage,0.5,0.47,6.383,2015-07-30,95.21,-0.24,-0.09,-1.87,-1.17,-1.02,1.08,-0.85,-5.76,-5.48,-0.28,2.62,0.63
META,large,Tech,2015-11-04,post-market,alpha_vantage,0.31,0.27,14.8148,2015-11-05,108.76,3.7,-0.68,-2.3,-2.53,-0.76,1.85,-1.54,-2.37,-0.25,-2.12,2.43,1.38
META,large,Tech,2016-01-27,post-market,alpha_vantage,0.54,0.42,28.5714,2016-01-28,109.11,15.88,1.26,-6.6,1.32,-3.3,-0.06,-3.3,-1.09,3.16,-4.25,3.2,1.25
META,large,Tech,2016-04-27,post-market,alpha_vantage,0.52,0.4,30.0,2016-04-28,116.73,2.9,0.93,3.04,-1.2,-0.43,2.13,3.47,2.35,0.91,1.44,2.73,0.57
META,large,Tech,2016-07-27,post-market,alpha_vantage,0.97,0.82,18.2927,2016-07-28,125.0,3.64,-0.51,-0.08,-0.17,0.87,-0.34,-0.95,-0.89,0.43,-1.32,3.95,0.74
META,large,Tech,2016-11-02,post-market,alpha_vantage,0.82,0.71,15.493,2016-11-03,120.0,-7.47,0.67,-1.84,3.9,4.89,-3.23,-6.73,-3.83,5.22,-9.05,3.69,1.84
META,large,Tech,2017-02-01,post-market,alpha_vantage,1.41,1.31,7.6336,2017-02-02,130.84,-1.46,2.52,2.29,1.24,3.05,1.28,-0.76,4.84,4.68,0.16,2.66,0.62
META,large,Tech,2017-05-03,post-market,alpha_vantage,1.36,1.12,21.4286,2017-05-04,150.85,2.13,-0.54,-2.11,0.26,-0.83,-0.8,-1.28,1.83,2.27,-0.44,2.22,1.68
META,large,Tech,2017-07-26,post-market,alpha_vantage,1.32,1.12,17.8571,2017-07-27,170.44,3.59,-1.09,-1.78,-0.1,-1.39,-0.99,-0.39,-1.58,-1.3,-0.28,3.84,1.05
META,large,Tech,2017-11-01,post-market,alpha_vantage,1.59,1.28,24.2188,2017-11-02,178.92,4.86,0.21,0.37,0.23,0.4,-0.02,-0.03,-2.14,2.67,-4.81,2.18,0.37
META,large,Tech,2018-01-31,post-market,alpha_vantage,2.21,1.97,12.1827,2018-02-01,193.09,2.99,-11.14,-6.8,-8.51,-3.04,-2.63,-3.76,-8.53,-4.44,-4.09,2.27,1.9
META,large,Tech,2018-04-25,post-market,alpha_vantage,1.69,1.35,25.1852,2018-04-26,174.16,3.6,-0.08,6.53,-1.39,2.14,1.31,4.39,6.76,2.44,4.32,2.09,0.53
META,large,Tech,2018-07-25,post-market,alpha_vantage,1.74,1.7,2.3529,2018-07-26,176.26,-15.3,0.06,3.87,-0.34,0.61,0.4,3.26,-1.91,0.86,-2.77,9.18,1.45
META,large,Tech,2018-10-30,post-market,alpha_vantage,1.76,1.45,21.3793,2018-10-31,151.79,3.94,-0.17,-4.99,3.84,-0.16,-4.01,-4.83,-8.64,1.24,-9.88,2.4,0.59
META,large,Tech,2019-01-30,post-market,alpha_vantage,2.38,2.18,9.1743,2019-01-31,166.69,14.3,-0.19,-1.64,0.08,1.65,-0.27,-3.29,-2.65,3.89,-6.54,3.43,0.56
META,large,Tech,2019-04-24,post-market,alpha_vantage,0.85,1.61,-47.205,2019-04-25,193.26,8.1,-0.38,-2.39,-0.3,-1.85,-0.08,-0.54,-6.41,-3.39,-3.02,3.64,1.07
META,large,Tech,2019-07-24,post-market,alpha_vantage,1.99,1.88,5.8511,2019-07-25,200.71,-0.03,-3.98,-5.26,-1.72,-2.13,-2.26,-3.13,-9.3,-2.55,-6.75,2.81,1.75
META,large,Tech,2019-10-30,post-market,alpha_vantage,2.12,1.91,10.9948,2019-10-31,191.65,2.83,-0.64,0.78,1.6,2.05,-2.24,-1.27,5.21,3.62,1.59,3.33,0.66
META,large,Tech,2020-01-29,post-market,alpha_vantage,2.56,2.53,1.1858,2020-01-30,209.53,-4.66,0.63,1.72,1.92,2.86,-1.29,-1.14,-8.14,-9.59,1.45,3.52,1.7
META,large,Tech,2020-04-29,post-market,alpha_vantage,1.71,1.7,0.5882,2020-04-30,204.71,10.58,3.2,1.03,-0.96,-1.9,4.16,2.93,9.96,4.76,5.2,1.87,0.4
META,large,Tech,2020-07-30,post-market,alpha_vantage,1.8,1.4,28.5714,2020-07-31,253.67,9.95,5.82,2.98,2.47,3.16,3.35,-0.18,15.76,7.37,8.39,2.52,1.73
META,large,Tech,2020-10-29,post-market,alpha_vantage,2.4,1.91,25.6545,2020-10-30,263.11,-7.61,11.52,5.26,7.23,9.66,4.29,-4.4,5.27,10.88,-5.61,2.45,1.28
META,large,Tech,2021-01-27,post-market,alpha_vantage,3.88,3.24,19.7531,2021-01-28,265.0,-2.88,0.56,2.03,2.27,3.46,-1.71,-1.43,-2.78,0.72,-3.5,1.77,0.58
META,large,Tech,2021-04-28,post-market,alpha_vantage,3.3,2.35,40.4255,2021-04-29,329.51,11.13,-2.88,-7.36,-0.24,-2.33,-2.64,-5.03,0.98,-0.18,1.16,3.16,1.07
META,large,Tech,2021-07-28,post-market,alpha_vantage,3.61,3.06,17.9739,2021-07-29,358.32,2.03,1.3,1.21,0.25,1.01,1.05,0.2,1.69,1.27,0.42,2.22,0.6
META,large,Tech,2021-10-25,post-market,alpha_vantage,3.22,3.17,1.5773,2021-10-26,315.81,-7.11,3.89,6.19,1.3,2.5,2.59,3.69,6.79,2.68,4.11,2.87,0.61
META,large,Tech,2022-02-02,post-market,alpha_vantage,3.67,3.83,-4.1775,2022-02-03,237.76,-19.3,-4.08,-12.64,0.61,-2.14,-4.69,-10.5,-15.86,-3.23,-12.63,7.95,1.28
META,large,Tech,2022-04-27,post-market,alpha_vantage,2.72,2.53,7.5099,2022-04-28,205.73,9.39,1.24,-7.04,-3.27,-8.29,4.51,1.25,-6.85,-5.26,-1.59,3.53,1.42
META,large,Tech,2022-07-27,post-market,alpha_vantage,2.46,2.55,-3.5294,2022-07-28,160.72,-12.26,6.13,10.43,1.99,3.43,4.14,7.0,5.01,3.31,1.7,2.74,0.73
META,large,Tech,2022-10-26,post-market,alpha_vantage,1.64,1.85,-11.3514,2022-10-27,97.94,-25.54,-9.22,14.22,-2.36,3.87,-6.86,10.35,13.75,5.88,7.87,6.31,1.7
META,large,Tech,2023-02-01,post-market,alpha_vantage,1.76,2.24,-21.4286,2023-02-02,188.77,28.15,-5.75,-8.65,-2.32,-2.04,-3.43,-6.61,-1.86,-3.02,1.16,5.29,1.23
META,large,Tech,2023-04-26,post-market,alpha_vantage,2.2,1.98,11.1111,2023-04-27,238.56,11.96,-2.11,-1.16,-1.77,-0.07,-0.34,-1.09,5.92,0.54,5.38,3.53,0.7
META,large,Tech,2023-07-26,post-market,alpha_vantage,2.98,2.91,2.4055,2023-07-27,311.71,3.04,0.47,-1.92,-0.81,-1.45,1.28,-0.47,-8.01,-3.45,-4.56,2.34,1.17
META,large,Tech,2023-10-25,post-market,alpha_vantage,4.39,3.6,21.9444,2023-10-26,288.35,-7.82,7.81,11.17,4.41,5.16,3.4,6.01,17.3,10.36,6.94,3.22,0.66
META,large,Tech,2024-02-01,post-market,alpha_vantage,5.33,4.96,7.4597,2024-02-02,474.99,20.51,-1.45,-0.35,1.39,1.04,-2.84,-1.39,4.88,3.63,1.25,4.95,1.58
META,large,Tech,2024-04-24,post-market,alpha_vantage,4.71,4.32,9.0278,2024-04-25,441.38,-12.04,0.07,7.71,0.31,3.31,-0.24,4.4,5.53,4.46,1.07,5.4,0.84
META,large,Tech,2024-07-31,post-market,alpha_vantage,5.16,4.76,8.4034,2024-08-01,497.74,9.78,2.39,7.95,-2.28,1.85,4.67,6.1,4.11,2.82,1.29,2.82,0.82
META,large,Tech,2024-10-30,post-market,alpha_vantage,6.03,5.3,13.7736,2024-10-31,567.58,-0.04,4.25,1.69,4.74,4.35,-0.49,-2.66,1.19,5.96,-4.77,2.47,1.02
META,large,Tech,2025-01-29,post-market,alpha_vantage,8.02,6.68,20.0599,2025-01-30,687.0,7.94,3.64,6.05,0.21,0.78,3.43,5.27,-2.74,-1.79,-0.95,2.08,0.2
META,large,Tech,2025-04-30,post-market,alpha_vantage,6.43,5.21,23.4165,2025-05-01,572.21,7.33,4.51,12.53,1.18,5.73,3.33,6.8,13.16,5.54,7.62,1.42,0.64
META,large,Tech,2025-07-30,post-market,alpha_vantage,7.14,5.86,21.843,2025-07-31,773.44,8.2,-1.5,1.12,0.03,2.04,-1.53,-0.92,-2.89,2.66,-5.55,3.52,2.0
META,large,Tech,2025-10-29,post-market,alpha_vantage,7.25,6.71,8.0477,2025-10-30,666.47,-9.2,-7.13,-8.49,-1.4,-1.15,-5.73,-7.34,-2.78,0.52,-3.3,7.19,1.17
META,large,Tech,2026-01-28,post-market,alpha_vantage,8.88,8.22,8.0292,2026-01-29,738.31,14.0,-9.22,-11.99,-2.37,-1.84,-6.85,-10.15,-12.21,-1.16,-11.05,4.01,0.88
META,large,Tech,2026-04-29,post-market,alpha_vantage,7.31,6.82,7.1848,2026-04-30,611.91,-7.17,0.8,1.07,1.8,4.11,-1.0,-3.04,3.37,5.26,-1.89,3.68,0.58
MSFT,large,Tech,2006-10-26,post-market,alpha_vantage,0.35,0.31,12.9032,2006-10-27,28.34,-0.32,1.38,3.18,-0.99,0.24,2.37,2.94,4.02,0.37,3.65,1.58,0.47
MSFT,large,Tech,2007-01-25,post-market,alpha_vantage,0.26,0.24,8.3333,2007-01-26,30.6,-1.64,-1.34,-5.29,1.89,1.27,-3.23,-6.56,-5.0,2.14,-7.14,1.64,0.71
MSFT,large,Tech,2007-04-26,post-market,alpha_vantage,0.5,0.46,8.6957,2007-04-27,30.12,3.79,1.46,2.56,0.93,0.89,0.53,1.67,1.2,1.44,-0.24,2.99,1.13
MSFT,large,Tech,2007-07-19,post-market,alpha_vantage,0.31,0.34,-8.8235,2007-07-20,31.16,4.49,-5.68,-7.06,-5.47,-6.32,-0.21,-0.74,-9.34,-5.73,-3.61,1.69,0.99
MSFT,large,Tech,2007-10-25,post-market,alpha_vantage,0.45,0.39,15.3846,2007-10-26,35.03,16.11,5.8,-3.71,-1.58,-5.52,7.38,1.81,-5.88,-8.25,2.37,5.13,1.74
MSFT,large,Tech,2008-01-24,post-market,alpha_vantage,0.5,0.46,8.6957,2008-01-25,32.94,-0.51,-7.56,-13.3,4.92,0.02,-12.48,-13.32,-15.48,3.22,-18.7,2.58,1.25
MSFT,large,Tech,2008-04-24,post-market,alpha_vantage,0.47,0.44,6.8182,2008-04-25,29.83,-0.57,-1.98,-1.48,1.37,-0.5,-3.35,-0.98,-5.97,-1.4,-4.57,2.54,0.99
MSFT,large,Tech,2008-07-17,post-market,alpha_vantage,0.46,0.47,-2.1277,2008-07-18,25.86,2.42,1.16,-1.62,-0.4,0.14,1.56,-1.76,7.54,3.33,4.21,2.13,1.1
MSFT,large,Tech,2008-10-23,post-market,alpha_vantage,0.48,0.47,2.1277,2008-10-24,21.96,-8.23,1.68,-2.09,11.25,7.84,-9.57,-9.93,-10.38,-8.64,-1.74,1.15,0.72
MSFT,large,Tech,2009-01-22,pre-market,alpha_vantage,0.47,0.49,-4.0816,2009-01-22,17.11,-10.37,2.81,11.28,2.18,2.2,0.63,9.08,5.2,-6.44,11.64,3.74,0.79
MSFT,large,Tech,2009-04-23,post-market,alpha_vantage,0.39,0.39,0.0,2009-04-24,20.91,8.91,-3.2,-7.13,1.42,7.29,-4.62,-14.42,-5.55,2.72,-8.27,2.52,0.46
MSFT,large,Tech,2009-07-23,post-market,alpha_vantage,0.36,0.36,0.0,2009-07-24,23.45,-3.46,0.3,0.47,0.76,3.2,-0.46,-2.73,4.09,5.01,-0.92,3.56,0.6
MSFT,large,Tech,2009-10-23,pre-market,alpha_vantage,0.4,0.32,25.0,2009-10-23,28.02,5.74,-1.03,1.78,-4.18,-0.88,3.15,2.66,5.71,1.25,4.46,5.46,1.11
MSFT,large,Tech,2010-01-28,post-market,alpha_vantage,0.74,0.59,25.4237,2010-01-29,28.18,-2.69,-0.57,-0.89,-0.68,0.61,0.11,-1.5,2.98,4.19,-1.21,3.13,0.82
MSFT,large,Tech,2010-04-22,post-market,alpha_vantage,0.45,0.42,7.1429,2010-04-23,30.96,0.95,-1.36,-8.88,-2.46,-8.66,1.1,-0.22,-13.31,-10.43,-2.88,2.22,1.59
MSFT,large,Tech,2010-07-22,post-market,alpha_vantage,0.51,0.46,10.8696,2010-07-23,25.81,3.7,0.0,-1.01,-0.13,1.79,0.13,-2.8,-6.12,-2.61,-3.51,1.48,0.65
MSFT,large,Tech,2010-10-28,post-market,alpha_vantage,0.62,0.55,12.7273,2010-10-29,26.66,5.04,0.71,-1.46,3.57,1.44,-2.86,-2.9,-5.06,0.57,-5.63,1.96,0.83
MSFT,large,Tech,2011-01-27,post-market,alpha_vantage,0.77,0.68,13.2353,2011-01-28,27.75,-0.96,0.07,-1.8,2.69,4.22,-2.62,-6.02,-4.22,4.25,-8.47,2.35,0.94
MSFT,large,Tech,2011-04-28,post-market,alpha_vantage,0.61,0.56,8.9286,2011-04-29,25.92,1.57,-0.19,-3.43,-1.63,-1.75,1.44,-1.68,-4.48,-2.14,-2.34,6.04,0.74
MSFT,large,Tech,2011-07-21,post-market,alpha_vantage,0.69,0.58,18.9655,2011-07-22,27.53,2.8,-0.47,-6.72,-3.9,-10.77,3.43,4.05,-12.64,-16.3,3.66,1.28,1.12
MSFT,large,Tech,2011-10-20,post-market,alpha_vantage,0.68,0.68,0.0,2011-10-21,27.16,-0.4,-0.66,-3.35,3.73,1.22,-4.39,-4.57,-6.85,-1.61,-5.24,1.35,1.1
MSFT,large,Tech,2012-01-19,post-market,alpha_vantage,0.78,0.76,2.6316,2012-01-20,29.71,6.11,-1.62,1.78,-0.1,1.96,-1.52,-0.18,5.18,3.38,1.8,3.04,0.78
MSFT,large,Tech,2012-04-19,post-market,alpha_vantage,0.6,0.58,3.4483,2012-04-20,32.42,5.23,-1.36,-4.44,1.77,-0.69,-3.13,-3.75,-9.72,-5.95,-3.77,2.64,0.75
MSFT,large,Tech,2012-07-19,post-market,alpha_vantage,0.73,0.62,17.7419,2012-07-20,30.12,2.48,-1.2,-1.23,1.62,2.11,-2.82,-3.34,2.59,4.18,-1.59,1.63,0.9
MSFT,large,Tech,2012-10-18,post-market,alpha_vantage,0.53,0.56,-5.3571,2012-10-19,28.64,-1.92,-1.5,4.26,-1.42,-0.3,-0.08,4.56,-6.74,-2.93,-3.81,1.82,1.77
MSFT,large,Tech,2013-01-24,post-market,alpha_vantage,0.76,0.76,0.0,2013-01-25,27.88,2.31,0.18,-1.18,0.66,1.03,-0.48,-2.21,-1.83,-0.83,-1.0,1.63,0.85
MSFT,large,Tech,2013-04-18,post-market,alpha_vantage,0.72,0.67,7.4627,2013-04-19,29.77,3.4,6.79,12.5,1.78,3.79,5.01,8.71,17.13,7.37,9.76,1.97,1.16
MSFT,large,Tech,2013-07-18,post-market,alpha_vantage,0.66,0.74,-10.8108,2013-07-19,31.4,-11.97,0.7,1.56,-0.04,1.05,0.74,0.51,1.27,-1.97,3.24,6.0,0.78
MSFT,large,Tech,2013-10-24,post-market,alpha_vantage,0.62,0.54,14.8148,2013-10-25,35.73,2.2,-0.56,5.74,0.15,0.76,-0.71,4.98,5.15,2.76,2.39,2.84,1.52
MSFT,large,Tech,2014-01-23,post-market,alpha_vantage,0.78,0.68,14.7059,2014-01-24,36.81,-0.22,2.8,-0.68,-0.4,0.44,3.2,-1.12,2.39,3.37,-0.98,2.29,1.3
MSFT,large,Tech,2014-04-24,post-market,alpha_vantage,0.68,0.63,7.9365,2014-04-25,39.91,-0.25,-0.55,-0.93,0.95,0.9,-1.5,-1.83,0.53,2.18,-1.65,1.63,0.79
MSFT,large,Tech,2014-07-22,post-market,alpha_vantage,0.55,0.6,-8.3333,2014-07-23,44.87,1.79,-2.87,-4.75,-0.84,-3.31,-2.03,-1.44,0.18,0.14,0.04,1.55,0.69
MSFT,large,Tech,2014-10-23,post-market,alpha_vantage,0.65,0.54,20.3704,2014-10-24,46.13,5.73,1.78,5.53,2.66,3.52,-0.88,2.01,4.01,5.22,-1.21,1.69,0.64
